457	68415	17247	51168	0	0
458	22118	15722	6396	0	0
459	40768	19448	21320	0	0
460	46795	16947	29848	0	0
461	54284	18040	36244	0	0
462	85906	19814	66092	0	0
463	41619	18167	23452	0	0
464	77372	15544	61828	0	0
465	70553	21517	49036	0	0
466	58065	17557	40508	0	0
467	71104	19936	51168	0	0
468	27973	17313	10660	0	0
469	38145	16825	21320	0	0
470	62515	19875	42640	0	0
471	80902	16942	63960	0	0
472	83043	23347	59696	0	0
473	38938	17618	21320	0	0
474	41544	11696	29848	0	0
475	40397	19077	21320	0	0
476	36432	15112	21320	0	0
477	67514	22742	44772	0	0
478	35403	16215	19188	0	0
479	52523	18411	34112	0	0
480	44597	16881	27716	0	0
481	78532	20968	57564	0	0
482	80605	18777	61828	0	0
483	60566	20058	40508	0	0
484	58736	18228	40508	0	0
485	52459	16215	36244	0	0
486	51727	15483	36244	0	0
487	60558	17918	42640	0	0
488	34979	17923	17056	0	0
489	44666	19082	25584	0	0
490	37233	18045	19188	0	0
491	77994	24694	53300	0	0
492	90653	20297	70356	0	0
493	56172	17796	38376	0	0
494	52998	16754	36244	0	0
495	49527	17547	31980	0	0
496	74267	16703	57564	0	0
497	54595	22615	31980	0	0
498	27594	14802	12792	0	0
499	52041	22193	29848	0	0
500	40513	14929	25584	0	0
501	110953	27805	83148	0	0
502	52698	16454	36244	0	0
503	48872	21156	27716	0	0
504	72138	18838	53300	0	0
505	39784	16332	23452	0	0
506	60929	18289	42640	0	0
507	48143	22559	25584	0	0
508	29007	16215	12792	0	0
509	45210	19626	25584	0	0
510	47350	21766	25584	0	0
511	55260	19016	36244	0	0
512	43385	17801	25584	0	0
513	59233	25121	34112	0	0
514	67755	20851	46904	0	0
515	50208	18228	31980	0	0
516	109306	26158	83148	0	0
517	46975	14995	31980	0	0
518	36629	21705	14924	0	0
519	48068	16088	31980	0	0
520	29681	19021	10660	0	0
521	94931	26707	68224	0	0
522	40399	16947	23452	0	0
523	44303	20851	23452	0	0
524	51243	21395	29848	0	0
525	47034	17186	29848	0	0
526	50092	22376	27716	0	0
527	38936	19748	19188	0	0
528	44364	20912	23452	0	0
529	61664	21156	40508	0	0
530	53078	23230	29848	0	0
531	80118	22554	57564	0	0
532	29562	21034	8528	0	0
533	19800	13404	6396	0	0
534	64218	21578	42640	0	0
535	56549	22437	34112	0	0
536	85726	21766	63960	0	0
537	29071	18411	10660	0	0
538	23330	14802	8528	0	0
539	51672	19692	31980	0	0
540	26640	22376	4264	0	0
541	68972	19936	49036	0	0
542	38761	21705	17056	0	0
543	29795	17003	12792	0	0
544	50516	20668	29848	0	0
545	41622	20302	21320	0	0
546	73791	24755	49036	0	0
547	38090	21034	17056	0	0
548	35770	20846	14924	0	0
549	47530	19814	27716	0	0
550	25600	19204	6396	0	0
551	66358	23718	42640	0	0
552	36690	21766	14924	0	0
553	44303	20851	23452	0	0
554	39541	20353	19188	0	0
555	51367	19387	31980	0	0
556	73059	24023	49036	0	0
557	28381	11325	17056	0	0
558	33036	22376	10660	0	0
559	46743	23291	23452	0	0
560	34189	19265	14924	0	0
561	89807	21583	68224	0	0
562	38026	18838	19188	0	0
563	49476	17496	31980	0	0
564	80004	24572	55432	0	0
565	54703	16327	38376	0	0
566	58501	24389	34112	0	0
567	31078	16154	14924	0	0
568	39920	22864	17056	0	0
569	61121	24877	36244	0	0
570	44547	21095	23452	0	0
571	85358	23530	61828	0	0
572	53125	16881	36244	0	0
573	51800	24084	27716	0	0
574	77015	21583	55432	0	0
575	75859	22559	53300	0	0
576	58687	26707	31980	0	0
577	40827	21639	19188	0	0
578	35711	18655	17056	0	0
579	53988	24140	29848	0	0
580	45032	19448	25584	0	0
581	81831	24267	57564	0	0
582	63239	18467	44772	0	0
583	42781	21461	21320	0	0
584	76466	21034	55432	0	0
585	58983	20607	38376	0	0
586	47420	28232	19188	0	0
587	33261	16205	17056	0	0
588	37785	20729	17056	0	0
589	47411	21827	25584	0	0
590	37178	22254	14924	0	0
591	84146	24450	59696	0	0
592	45085	17369	27716	0	0
593	50092	22376	27716	0	0
594	34057	19133	14924	0	0
595	61057	22681	38376	0	0
596	41931	27007	14924	0	0
597	42720	21400	21320	0	0
598	34542	17486	17056	0	0
599	42964	21644	21320	0	0
600	20705	14309	6396	0	0

